table,row_locator,ownership,action,confidence,validation_status,evidence
role_permissions,"{""id"": 5479}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 547}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5480}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5481}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5482}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5483}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5484}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5485}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5486}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5487}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5488}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5489}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 548}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5490}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5491}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5492}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5493}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5494}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5495}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5496}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5497}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5498}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5499}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 549}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5500}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5501}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5502}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5503}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5504}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5505}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5506}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5507}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5508}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5509}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 550}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5510}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5511}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5512}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5513}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5514}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5515}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5516}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5517}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5518}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5519}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 551}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5520}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5521}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5522}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5523}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5524}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5525}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5526}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5527}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5528}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5529}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 552}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5530}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5531}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5532}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5533}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5534}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5535}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5536}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5537}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5538}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5539}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 553}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5540}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5541}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5542}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5543}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5544}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5545}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5546}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5547}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5548}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5549}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 554}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5550}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5551}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5552}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5553}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5554}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5555}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5556}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5557}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5558}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5559}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 555}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5560}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5561}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5562}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5563}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5564}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5565}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5566}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5567}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5568}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5569}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 556}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5570}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5571}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5572}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5573}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5574}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5575}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5576}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5577}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5578}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5579}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 557}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5580}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5581}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5582}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5583}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5584}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5585}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5586}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5587}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5588}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5589}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 558}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5590}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5591}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5592}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5593}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5594}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5595}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5596}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5597}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5598}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5599}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 559}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5600}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5601}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5602}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5603}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5604}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5605}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5606}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5607}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5608}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5609}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 560}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5610}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5611}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5612}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5613}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5614}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5615}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5616}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5617}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5618}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5619}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 561}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5620}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5621}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5622}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
role_permissions,"{""id"": 5623}",BOTH_GLOBAL,COPY_TO_BOTH,MEDIUM,GLOBAL_ROW_REVALIDATED,Generic role-to-permission mapping with no tenant marker
